Station_Number,Date,Depth,Chl,O2,Temp,Sal,Ext_Coeff,PO4,NO3,NH4,Si,Plagioselmis prolonga,Paralia sulcata,Thalassiosira spp.,Unknown Diatom,Eucapsis microscopica
27,2019-08-01,2,3.2,NA,22.04,25.39,NA,7.68,12.21,7.39,95.21,1040.96,21.39,128.34,7.13,124772.52
27,2019-08-22,2,5.8,NA,22.03,28,NA,7.07,19.7,10.72,97.2,5190.54,0,256.67,0.4,57324.06
27,2019-09-18,2,2.9,NA,21.18,28.9,NA,6.65,24.27,12.49,113.66,1227.27,7.01,77.14,399.74,100958.79
27,2019-10-23,2,7.8,NA,17.57,29.27,NA,5.91,21.06,8.64,88.06,324.29,6.9,82.8,2352.85,51334.98
27,2019-11-13,2,3.5,NA,15.28,29.27,NA,6.17,25.56,12.78,96.54,689.99,13.8,82.8,1283.37,115503.7
27,2019-12-05,2,3.2,NA,12.39,29.08,NA,6.17,33.56,17.35,99.76,798.54,85.56,85.56,1711.17,81280.38
27,2019-12-19,2,3.2,NA,12.38,28.75,NA,NA,NA,NA,NA,314.55,6.29,44.04,1283.37,92402.96
27,2020-01-13,2,2.9,8.4,11.39,28.14,NA,5.29,39.34,19.35,96.53,102.67,17.11,4.28,1069.48,39784.61
27,2020-02-03,2,3.1,8.5,12.11,27.7,NA,5.04,44.55,17.21,95.41,42.78,29.95,7.26,183.95,25667.49
27,2020-02-12,2,3.5,8.4,11.64,27.57,NA,5.75,51.98,17.06,103.2,92.69,128.34,42.78,712.99,96966.07
27,2020-03-03,2,3.4,8.4,13.7,27.78,NA,4.71,45.55,13.49,96.74,655.95,114.08,49.91,85.56,19678.41
27,2020-07-13,2,3.6,6.8,20.87,30.78,NA,5.88,16.99,9.14,95.31,491.96,4.28,8.56,115.5,25667.49
27,2020-08-11,2,4.7,6.7,21.76,31.68,NA,6.36,15.42,8.92,118.03,1292.48,0.4,36.41,1046.72,37217.86
27,2020-09-10,2,2.6,6.2,21.31,32.18,NA,8.33,18.28,8.57,140.68,290.9,0,17.11,145.45,16427.19
27,2020-10-09,2,3.1,6.7,19.94,32.15,NA,7.72,34.34,1.29,124.3,77,21.39,12.83,260.95,22886.84
27,2020-11-19,2,4.5,7.3,14.77,32.1,NA,7.17,35.34,2.28,111.52,106.95,59.89,64.17,748.64,28234.24
27,2020-12-17,2,3.1,7.8,12.37,31.54,NA,6.49,37.62,8.21,97.94,0,57.04,14.26,335.1,20574.73
27,2021-01-29,2,3,8.7,10.44,30.46,NA,5.52,41.12,11.78,82.97,1996.36,3137.14,1996.36,570.39,29089.82
27,2021-02-19,2,2.4,8.4,12.22,29.79,NA,5.33,42.55,10,78.94,149.73,21.39,53.47,58.82,23385.93
27,2021-02-25,2,2.3,8.4,12.61,29.59,NA,4.94,40.55,10.57,73.21,104.34,46.95,5.22,1711.17,47484.86
28,1995-01-24,2,1.6,8.6,11.13,18.35,NA,NA,NA,NA,NA,0,1.2,0,0,0
28,1995-02-15,2,5.2,8.5,12.52,17.12,NA,3.2,34.44,6.03,127.5,0,8,0,0,0
28,1995-02-22,5,17.3,11,13.37,16.66,NA,NA,NA,NA,NA,0,0,0,0,0
28,1995-02-28,5,15.1,9.9,13.75,19,NA,NA,NA,NA,NA,0,16,0,0,0
28,1995-03-16,2,15.3,13.1,13.53,13.86,NA,1.45,13.75,0.94,125.31,0,0,0,0,0
28,1995-03-30,5,26.3,11.4,13.97,10.85,NA,NA,NA,NA,NA,0,8,0,0,0
28,1995-04-07,2,12.5,8.6,15.65,12.33,NA,1.86,8.62,2.09,122.03,0,0,0,0,0
28,1995-04-11,2,17.2,10.4,15.27,13.39,NA,1.38,0.87,0.27,113.3,0,0,0,0,0
28,1995-04-27,2,14.7,9.1,15.22,16.7,NA,2.92,14.3,1.22,108.19,0,0,0,0,0
28,1995-05-09,2,9,9.1,16.16,17.02,NA,NA,NA,NA,NA,0,0,0,0,0
28,1995-05-16,2,0.9,7.4,16.41,16.6,NA,NA,NA,NA,NA,0,0,0,0,0
28,1998-03-05,2,23.7,10.9,12.7,9.81,NA,2.99,38.08,0.39,164.41,2000,0,0,0,0
29,1995-01-24,2,1.6,8.6,11.08,18.43,NA,NA,NA,NA,NA,0,4.4,0,0,0
29,1995-02-15,2,6.4,8.7,12.76,16.76,NA,3.53,37.77,6.22,130.08,0,16,0,0,0
29,1995-02-22,2,25,12.1,13.58,16.25,NA,3.09,28.59,0.37,108.19,0,0,0,0,0
29,1995-02-28,2,21.5,10.8,14.13,18.09,NA,NA,NA,NA,NA,0,10,0,0,0
29,1995-03-16,2,12.8,12.3,13.36,13.06,NA,1.51,15.88,2.18,131.3,0,0,0,0,0
29,1995-03-30,2,32.1,11.3,14.05,10.71,NA,0.64,0.16,0.18,121.99,0,20,0,0,0
29,1995-04-04,2,9.3,7.9,15.39,10.13,NA,2.38,7.86,6.59,127.67,0,1.2,0,0,0
29,1995-04-19,2,11.5,7.8,13.76,15.14,NA,NA,NA,NA,NA,0,12,0,0,0
29,1995-04-19,8,11.4,8.1,13.48,15.97,NA,NA,NA,NA,NA,0,0,0,0,0
29,1995-04-24,2,11,10,15.03,16.46,NA,NA,NA,NA,NA,0,0,0,0,0
29,1995-04-27,2,12.2,9.1,15.64,16.61,NA,2.97,13.3,2.44,111.88,0,0,0,0,0
29,1995-05-09,2,5.9,8.3,16.18,17.31,NA,NA,NA,NA,NA,0,0,0,0,0
29,1995-05-16,2,0.9,7.2,16.48,16.45,NA,NA,NA,NA,NA,0,0,0,0,0
29,1996-03-14,1,5.6,9.7,14.45,14.41,1,NA,NA,NA,NA,0,5.6,0,0,0
29,1996-03-14,2,5.3,9.6,14.34,14.42,NA,NA,NA,NA,NA,0,0,0,0,0
29,1996-03-14,15,3.1,9.5,14.16,14.6,NA,NA,NA,NA,NA,0,1.6,0,0,0
29,1998-03-17,2,63.4,12.2,14.75,13.42,NA,0.38,0.54,0.33,89.52000000000001,625,0,0,0,0
29,1998-04-02,2,30.9,10.7,14.27,18.13,NA,2.62,12.87,0.92,82.55,125,52,0,0,0
29.5,1993-03-30,1,48.3,11,15.16,18.11,2.3,NA,NA,NA,NA,0,34.4,0,0,0
29.5,1993-04-22,1,7.5,8.3,16.16,19.95,0.9,NA,NA,NA,NA,0,1.6,0,0,0
29.5,1993-04-30,1,3.3,7.7,18.34,19.18,1.5,NA,NA,NA,NA,0,0,0,0,0
29.5,1993-06-14,1,1.7,7.8,19.45,25.05,0.7,7.1,22.81,3.45,87.58,0,0,0,0,0
29.5,1995-04-27,2,12.3,9,15.36,16.66,NA,3,14.43,3.23,109.58,0,4,0,0,0
29.5,1996-03-14,2,6.6,9.6,14.28,14.11,NA,NA,NA,NA,NA,0,1.6,0,0,0
30,1992-04-01,1,6.3,NA,16.91,24.85,0.9,NA,NA,NA,NA,2359.4,33.6,0,0,0
30,1992-04-08,1,13.8,NA,16.65,24.93,1.2,NA,NA,NA,NA,6247,4,0,0,0
30,1992-04-14,1,12.7,NA,16.67,25.55,0.9,NA,NA,NA,NA,3952.4,3.6,0,0,0
30,1992-05-01,1,3.6,NA,18.91,26.59,1.1,NA,NA,NA,NA,3075.5,4,0,0,0
30,1992-05-07,1,3,NA,20.13,25.86,2.9,NA,NA,NA,NA,1390.6,1.8,0,0,0
30,1993-03-25,1,39.2,12.4,15.72,20.36,1.7,NA,NA,NA,NA,0,62.5,0,0,0
30,1994-02-25,2,5.4,10.5,11.39,27.1,NA,NA,NA,NA,NA,0,0,0,0,0
30,1996-03-14,2,9.5,10.2,14.27,13.37,NA,NA,NA,NA,NA,0,0,0,0,0
30,1997-02-19,2,26.3,10.7,13.37,11.43,NA,3.06,42.91,0.71,145.45,1375,0,7,0,0
30,1998-03-05,2,20,10.2,12.86,8.81,NA,3.82,53.48,0.82,172.71,2875,0,0,0,0
30,1998-03-12,2,64.8,13.8,13.66,13.75,NA,0.6,3.74,0.4,114.92,4375,0,0,0,0
30,1998-03-27,2,32.1,9.2,15.54,18.74,NA,1.8,8.68,2.3,80.08,750,5,0,0,0
30,1998-03-27,14,43.1,8.4,15.18,19.08,NA,1.77,7.87,3.35,79.62,0,0,0,0,0
30,1998-04-09,2,28.2,10.9,14.24,17.16,NA,NA,NA,NA,NA,1062.5,25,0,0,0
30,1998-04-21,2,14.8,10.2,15.86,16.38,NA,2.17,0.01,0.07,17.33,15125,5,0,0,0
30,1998-05-05,2,6,8.4,17.59,19.75,NA,2.26,2.14,0.8,50.07,445,2,0,0,0
30,2000-03-29,2,12.1,8.9,13.85,14.94,NA,NA,NA,NA,NA,436.7,6,0,0,0
30,2001-03-16,2,22.2,9.1,13.91,24.67,NA,3.75,29.61,2.09,70.26,0,0,0,0,0
30,2001-09-13,2,14.4,7.4,20.54,31.24,NA,NA,NA,NA,NA,0,6,0,0,0
30,2005-09-26,2,7.3,7.6,19.09,28.47,NA,8.19,4.34,2.46,88.25,0,0,0,0,0
30,2006-08-02,2,5.7,6.9,22.74,24.08,NA,6.56,12.99,1.04,55.34,0,0,0,0,0
30,2011-04-12,2,38.7,10.4,14.53,13.97,NA,1.63,8.9,0.16,NA,0,0,0,0,0
30,2014-06-06,2,5.6,6.8,19.78,30.16,NA,6.7,25.6,5,86,0,0,8056.74,0,0
30,2014-09-03,2,5.3,6.7,22.4,33.26,NA,6.04,25.2,0.43,92.2,0,3.63,0,2411.19,0
32,1992-04-14,1,15.5,NA,16.96,24.62,1.1,NA,NA,NA,NA,1471.8,2.6,0,0,0
32,1993-02-24,1,2.1,9,11.54,17.9,2.9,7.54,67.42,10.92,117.88,0,16,0,0,0
32,1993-03-18,1,23.9,11.1,16.36,17.71,2,NA,NA,NA,NA,0,11.2,0,0,0
32,1993-03-25,1,55.2,14.6,17.51,18.69,1.8,NA,NA,NA,NA,0,8.8,0,0,0
32,1993-03-30,1,44.3,10,14.91,15.88,2.9,6.33,22.7,0.33,17.78,0,2.6,0,0,0
32,1993-04-15,1,9.4,7.5,16.27,17.96,3,NA,NA,NA,NA,0,3.8,0,0,0
32,1993-04-22,1,7.7,8.3,17.14,17.98,3.1,NA,NA,NA,NA,0,0,0,0,0
32,1993-04-30,1,3.3,7.5,18.57,18.17,2.3,NA,NA,NA,NA,0,2.6,0,0,0
32,1993-06-14,1,2.7,8.1,20.5,24.92,1.1,7.88,23.17,0.57,90.62,0,0,0,0,0
32,1994-02-17,2,2.1,9.1,11.39,26.67,NA,NA,NA,NA,NA,0,4.4,0,0,0
32,1994-04-19,2,9.1,7.6,18.34,26.14,NA,NA,NA,NA,NA,0,17.2,0,0,0
32,1994-06-15,2,7.2,6.9,19.54,28.33,NA,NA,NA,NA,NA,0,1.4,0,0,0
32,1994-08-30,2,4.8,7.1,21.13,31.54,NA,NA,NA,NA,NA,0,0,0,0,0
32,1995-01-24,2,2,8.4,10.96,18.07,NA,NA,NA,NA,NA,0,5.2,0,0,0
32,1995-02-07,2,2.3,8.3,13.49,16.32,NA,6.07,69.04,9.88,139.44,0,10.4,0,0,0
32,1995-02-15,2,10.1,9,12.77,15.73,NA,5,58.17,2.99,133.95,0,8,0,0,0
32,1995-02-22,2,34.1,13.2,14.11,14.93,NA,NA,NA,NA,NA,0,0,0,0,0
32,1995-02-28,2,26.1,10.5,14.06,17.23,NA,2.85,21.42,1.48,100.62,0,8,0,0,0
32,1995-03-16,2,29.9,14.8,14.12,18.36,NA,1.16,5.24,0.27,85.78,0,3,0,0,0
32,1995-03-23,2,25,7.5,12.28,10.13,NA,NA,NA,NA,NA,0,5,0,0,0
32,1995-03-30,2,39.1,11.8,14.42,10.1,NA,1.18,5.6,0.24,109.92,0,0,0,0,0
32,1995-04-04,2,9.9,7.9,16.43,7.95,NA,5.77,51.71,5.48,152.18,0,4,0,0,0
32,1995-04-07,2,6.4,7.7,15.77,9.51,NA,7.14,61.1,8.63,147.74,0,0,0,0,0
32,1995-04-11,2,22,9.1,15.16,11.2,NA,3.31,13.14,0.38,118.96,0,0,0,0,0
32,1995-04-19,2,12.8,7.5,13.96,12.97,NA,5.35,31.11,6.21,122.07,0,8,0,0,0
32,1995-04-24,2,8.9,9,14.94,14.53,NA,NA,NA,NA,NA,0,0,0,0,0
32,1995-04-27,2,12.6,8.3,16.58,14.52,NA,6.05,37.72,4.6,124.07,0,0,0,0,0
32,1995-05-02,2,2.9,7.2,16.66,14.73,NA,7.27,59.52,6.99,131.1,0,0,0,0,0
32,1995-05-16,2,1.1,7.3,16.76,15.58,NA,NA,NA,NA,NA,0,0,0,0,0
32,1995-07-18,2,1.2,5.8,22.06,21.17,NA,8.8,31.7,5.97,132.63,0,0,0,0,0
32,1995-09-21,2,2.6,7.5,21.5,24.87,NA,NA,NA,NA,NA,5937.5,0,0,0,0
32,1996-01-11,2,1,7.4,12.74,25.59,NA,NA,NA,NA,NA,0,0,0,0,0
32,1996-03-06,2,2.4,8.8,12.94,11.06,NA,NA,NA,NA,NA,0,0.6,0,0,0
32,1996-05-01,2,8.4,7.3,20.95,17.49,NA,NA,NA,NA,NA,0,0,0,0,0
32,1996-07-17,2,2.5,6.5,21.52,23.6,NA,NA,NA,NA,NA,0,0,0,0,0
32,1996-09-11,2,7.8,7.2,21.67,26.82,NA,NA,NA,NA,NA,0,0,0,0,0
32,1996-11-13,2,2.3,7.2,14.69,27.44,NA,NA,NA,NA,NA,0,2,0,0,0
32,1997-01-28,2,2.1,8.7,12.4,7.72,NA,3.43,60.54,11.57,163.48,562.5,1,0,0,0
32,1997-02-19,2,22.3,9.5,13.83,8.69,NA,6.37,93.31,2.4,167.48,1750,0,4,0,0
32,1997-03-25,2,22.4,10.7,16.14,20.93,NA,2.37,16.67,0.93,49.44,0,8,2,0,0
32,1997-04-01,2,11.8,8.3,15.32,20.83,NA,3.01,9.08,1.53,32.11,0,0,9,0,0
32,1997-05-14,2,2.8,6.4,18.89,25.55,NA,4.51,13.82,7.38,34.4,1125,0,0,0,0
32,1997-06-10,2,1.6,6.6,20.59,26.37,NA,8.41,36.2,8.62,99.95,0,0,0,0,0
32,1997-07-15,2,3.5,7.1,22.02,28.59,NA,NA,NA,NA,NA,2500,0,0.4,0,0
32,1997-08-05,2,5.4,6.3,22.46,28.83,NA,12.6,43.4,5.03,135.63,1000,0,40,0,0
32,1997-09-09,2,3.9,7,21.9,30.26,NA,NA,NA,NA,NA,937.5,0,0,0,0
32,1997-11-06,2,3,6.2,18.38,29.91,NA,10.78,47.89,11.5,145.81,3500,0,0,0,0
32,1998-01-06,2,2.5,8.6,10.41,27.07,NA,NA,NA,NA,NA,15.6,3.2,0,0,0
32,1998-05-19,2,2.8,NA,16.7,18.05,NA,5.38,22.29,8.81,102.23,79.2,0,0,0,0
32,1998-11-10,2,2.2,7.6,14.4,25.81,NA,NA,NA,NA,NA,40,0,0,0,0
32,1999-03-09,2,11.6,9.4,11.78,16.61,NA,4.81,54.66,4.8,144.05,1445.4,0,0,0,0
32,1999-12-16,2,2.5,8.2,11.25,28.69,NA,7.62,51.58,13.79,125.53,380,0,0,0,0
32,2000-01-13,2,3.9,7.9,11.07,27.97,NA,NA,NA,NA,NA,0,0,0,0,0
32,2000-03-29,2,18.8,9.2,14.05,14.48,NA,NA,NA,NA,NA,1072,4,0,0,0
32,2000-07-13,2,2.4,7,21.1,26.67,NA,NA,NA,NA,NA,780,0,1,0,0
32,2000-11-09,2,6.1,7.7,14.65,28.02,NA,NA,NA,NA,NA,1460,0,0,0,0
32,2001-02-08,2,6.5,8.6,10.36,27.71,NA,4.84,29.76,8.23,52.43,0,7,0,0,0
32,2001-03-16,2,11.9,8.6,13.98,23.63,NA,5.08,40.37,3.86,79.53,0,0,0,0,0
32,2001-04-10,2,7.9,7.9,13.59,23.28,NA,NA,NA,NA,NA,0,0,0,0,0
32,2001-04-16,2,6,8.1,13.86,24.11,NA,NA,NA,NA,NA,0,0,0,0,0
32,2001-04-26,2,5.6,8,17.51,23.08,NA,NA,NA,NA,NA,0,0,0,0,0
32,2001-06-21,2,10.5,6.8,22.47,28.32,NA,NA,NA,NA,NA,0,0,0,0,0
32,2001-07-19,2,11,7.4,20.52,29.78,NA,NA,NA,NA,NA,0,9,0,0,0
32,2001-09-13,2,21.1,8,20.64,30.93,NA,NA,NA,NA,NA,0,6,0,0,0
32,2001-11-29,2,3.1,7.5,13.96,30.24,NA,NA,NA,NA,NA,0,6,0,0,0
32,2001-12-20,2,4.6,8.3,10.77,27.24,NA,9.13,65.46,10.68,113.36,0,9,0,0,0
32,2002-01-24,2,8.6,9.2,9.75,23.62,NA,NA,NA,NA,NA,0,0,0,0,0
32,2002-02-08,2,8.9,8.8,10.15,23.13,NA,NA,NA,NA,NA,0,6,0,0,0
32,2002-03-06,2,14.6,NA,14.17,23.86,NA,NA,NA,NA,NA,0,7.5,7.5,0,0
32,2002-03-12,2,30.5,9.6,13.87,24.69,NA,NA,NA,NA,NA,0,8,0,0,0
32,2002-03-19,2,44.2,10,10.58,22.24,NA,5.65,31.43,0.61,20.23,0,0,0,0,0
32,2002-03-27,2,12.5,9.2,13.61,24.85,NA,NA,NA,NA,NA,0,0,0,0,0
32,2002-04-05,2,16.8,6.9,15.69,24.29,NA,NA,NA,NA,NA,0,4,0,0,0
32,2002-04-16,2,17.6,7.5,15.53,23.95,NA,NA,NA,NA,NA,0,0,0,0,0
32,2002-04-22,2,11.3,7.7,15.38,25.58,NA,NA,NA,NA,NA,0,0,0,0,0
32,2002-04-26,2,11.5,7.2,17.04,25.61,NA,NA,NA,NA,NA,0,4,0,0,0
32,2002-05-07,2,8.7,7.6,16.55,25.16,NA,NA,NA,NA,NA,0,0,0,0,0
32,2002-05-13,2,8.2,7.2,17.25,25.92,NA,5.7,17.44,1.77,84.4,0,6,0,0,0
32,2002-07-16,2,4.7,7.4,21.34,29.32,NA,NA,NA,NA,NA,0,3,0,0,0
32,2002-08-20,2,9.9,6.5,21.33,29.14,NA,NA,NA,NA,NA,0,0,0,0,0
32,2002-09-10,2,6.1,6.4,20.74,30.52,NA,NA,NA,NA,NA,0,0,0,0,0
32,2002-10-08,2,5.8,6.3,20.52,29.74,NA,NA,NA,NA,NA,0,0,0,0,0
32,2002-11-13,2,4.2,7,15.84,29.65,NA,9.3,33.61,8.56,124.05,0,0,0,0,0
32,2002-12-10,2,5.1,7.5,13.56,29.32,NA,9.24,40.56,6.57,111.65,0,0,0,0,0
32,2003-02-19,2,41.4,9.4,12.94,19.88,NA,6.99,52.27,0.12,78.71,0,0,0,0,0
32,2003-02-24,2,57.6,10.4,12.96,21.36,NA,4.48,21.56,0.68,35.98,0,17.5,5,0,0
32,2003-03-04,2,83.1,14.4,13.9,22.07,NA,2.65,1.4,0.2,2.06,0,0,0,0,0
32,2003-03-12,2,37.3,10.1,15.06,21.35,NA,3.62,0.44,0.19,2.36,0,0,0,0,0
32,2003-03-27,2,28.3,8.3,15.2,22.97,NA,3.36,0.37,0.07,3.34,0,4,0,0,0
32,2003-04-01,2,15.6,8,16.69,23.36,NA,3.47,0.39,0.21,4.45,0,0,0,0,0
32,2003-04-17,2,9.1,6.2,14.99,22.66,NA,NA,NA,NA,NA,0,0,0,0,0
32,2003-05-01,2,6.9,8.1,16.07,23.99,NA,NA,NA,NA,NA,0,0,0,0,0
32,2003-08-27,2,8.9,7,23.09,28.53,NA,10.46,6.18,1.63,176.31,0,0,0,0,0
32,2004-04-20,2,5.5,8.2,15.72,18.1,NA,7.35,42.44,2.5,75.31,0,0,0,0,0
32,2004-08-24,2,4.6,6.7,22.23,30.44,NA,NA,NA,NA,NA,0,0,0,0,0
32,2004-09-08,2,8.7,7.4,24.1,30.89,NA,NA,NA,NA,NA,0,0,0,0,0
32,2004-09-14,2,7.2,5.9,22.39,29.85,NA,NA,NA,NA,NA,0,0,0,0,0
32,2004-10-08,2,21.5,8.5,19.35,30.6,NA,NA,NA,NA,NA,0,0,0,0,0
32,2004-11-03,2,7.3,7.7,15.85,28.63,NA,9.02,36.6,5.87,137.36,0,9.6,0,0,0
32,2005-01-11,2,4.3,8.3,10.82,23.45,NA,NA,NA,NA,NA,0,0,0,0,0
32,2005-02-02,2,4.7,8.6,11.3,22.4,NA,NA,NA,NA,NA,0,0,0,0,0
32,2005-02-23,2,4.9,8.1,13.69,20.33,NA,NA,NA,NA,NA,0,0,0,0,0
32,2005-03-18,2,7.5,7.6,16.21,21.31,NA,5.52,34.96,4.1,107.31,0,0,0,0,0
32,2005-03-22,2,7.2,7.9,15.29,21.79,NA,7.55,46.33,4.95,117.52,0,0,0.4,0,0
32,2005-04-12,2,8.4,7.8,15.33,17.01,NA,7.42,43.63,NA,132.3,0,2.4,0,0,0
32,2005-04-18,2,15.4,8.2,15.83,19.55,NA,NA,NA,NA,NA,0,0.6,0,0,0
32,2005-05-03,2,14.3,7.8,17.33,21.12,NA,NA,NA,NA,NA,0,1.6,0,0,0
32,2005-05-10,2,8.6,7.2,17.29,19.37,NA,NA,NA,NA,NA,0,0,0,0,0
32,2005-06-21,2,6.7,6.8,20.51,21.29,NA,12.59,61.59,3.65,171.05,0,0,0,0,0
32,2005-08-29,2,16.6,8.9,21.52,27.02,NA,8.86,0.46,0.44,131.95,0,0,5,0,0
32,2005-09-26,2,16.6,9,19.6,27.49,NA,NA,NA,NA,NA,0,0,5,0,0
32,2005-11-08,2,8.2,7.6,16.28,28.29,NA,8.88,23.97,2.78,66.94,0,1.6,0,0,0
32,2005-11-22,2,8.7,8.1,15.47,27.4,NA,9.31,38.67,1.31,56.9,0,0,0,0,0
32,2005-12-07,2,6.8,8.2,12.3,27.89,NA,NA,NA,NA,NA,0,0,0,0,0
32,2006-02-14,2,48,10.6,14.31,15.43,NA,5.7,31.06,0.22,82.39,0,2.4,0,0,0
32,2006-02-21,2,50.9,10.3,11.09,16.52,NA,4.35,9.52,0.32,33.9,0,0,0,0,0
32,2006-03-07,2,13.2,9,11.67,16.61,NA,6.01,40.74,5.3,80.32,0,0,0,0,0
32,2006-03-15,2,19.1,8.4,11.41,15.63,NA,7.94,62.04,1.82,113.39,0,1.2,0,0,0
32,2006-03-21,2,24.5,9.2,11.69,11.92,NA,8.89,73.7,5.3,152.1,0,0.8,0,0,0
32,2006-04-05,2,25.6,8.8,12.77,17.05,NA,5.06,38.22,3.46,120.7,0,0,0,0,0
32,2006-04-21,2,32.5,8.4,16.55,11.41,NA,4.29,20.2,0.31,113.16,0,0,0,0,0
32,2006-05-09,2,18.8,7.8,18.61,11.1,NA,6.51,19.87,0.98,141.96,0,0,0,0,0
32,2007-06-21,2,9.5,6.3,20.86,28.94,NA,8.3,37.79,3.68,116.83,0,0,0,0,0
32,2007-07-23,2,8.5,6.8,22.51,30.48,NA,7.85,27.1,3.79,108.11,0,1,0,0,0
32,2007-08-22,2,16.7,7.7,21.83,31.4,NA,6.81,14.01,0.35,84.25,0,0,0,0,0
32,2007-09-11,2,11.3,6.4,21.5,30.59,NA,9.06,13.02,2.59,87.81,0,1,0,0,0
32,2007-11-14,2,10.1,7.7,15.91,29.23,NA,9.12,56.35,0.33,81.38,0,4.4,0,0,0
32,2008-03-11,2,36.1,9.6,14.95,21.75,NA,5.04,29.51,0.97,52.26,0,0,0,0,0
32,2008-05-29,2,9.7,6.8,17.27,28.67,NA,5.01,8.69,3.71,45.42,0,0,0,0,0
32,2009-04-16,2,12.6,8.3,13.31,25.03,NA,3.63,24.3,4.81,58.07,0,120,0,0,0
32,2009-07-21,2,8.1,5.9,22.16,28.92,NA,12.77,39.1,3.3,154.49,0,1.2,0,0,0
32,2009-08-27,2,14,NA,21.4,31.06,NA,7.03,11.7,0.94,85.81,0,2.4,0,0,0
32,2010-03-30,2,27.9,8.5,16.31,20.04,NA,5.74,24.51,0.69,78.83,0,0,0.2,0,0
32,2010-05-07,2,12.4,8,16.42,23.95,NA,4.66,25.27,1.84,73.78,0,1.6,0,0,0
32,2010-07-06,2,8.5,7.2,21.18,26.9,NA,6.16,23.27,1.18,106.49,0,0.8,0,0,0
32,2010-08-03,2,11.7,7.2,20.69,28.4,NA,6.78,13.31,0.91,116.66,0,0,0,0,0
32,2010-09-01,2,12.2,7.4,20.79,29.33,NA,7.46,12.27,0.45,131.45,0,0.8,0,0,0
32,2011-05-11,2,6.8,7.7,16.79,17.25,NA,3.54,14.42,4.39,NA,0,0,0,0,0
32,2011-09-20,2,12.3,7.4,21.02,26.69,NA,7.07,25.71,1.83,NA,0,1.6,0,0,0
32,2012-06-12,2,6.7,7.2,19.24,27.14,NA,4.98,31.15,5.25,NA,0,1.6,0,0,0
32,2012-07-17,2,7.8,6.6,21.55,28.1,NA,10.7,48.25,8.41,NA,0,0,0,0,0
32,2012-08-27,2,7.4,6.9,20.14,30.95,NA,7.64,26.51,1.32,NA,0,0,0,0,0
32,2013-05-17,2,6,6.8,18.62,27.96,NA,6.57,31.3,4.04,NA,0,1.2,0,0,0
32,2013-06-17,2,8.3,6.7,20.66,29.54,NA,8.27,34.76,4.27,NA,0,0.6,0,0,0
32,2013-07-01,2,22.5,6.5,23.63,30.07,NA,NA,NA,NA,NA,0,0,0,0,0
32,2013-07-15,2,6.3,6.9,21.35,31.16,NA,7.26,18.52,1.53,NA,0,0,0,0,0
32,2013-08-28,2,6.4,6.7,22.18,32.18,NA,8.6,28.64,4.12,NA,0,7.2,0,0,0
32,2014-05-07,2,15,7.1,17.82,28.66,NA,5.6,23.8,1.4,92,0,0,13297.19,35.65,0
32,2014-06-10,2,6.8,6.5,22.71,29.47,NA,12.1,37.4,3,99,0,25.16,616.52,0,0
32,2014-08-04,2,7.6,6.5,22.55,32.94,NA,8.7,7.6,1.1,132,0,3.63,23.77,1402.21,9078.69
32,2014-09-03,2,5.6,6.8,22.31,33.33,NA,8.56,23.63,0.93,134.48,0,57.04,0,1112.26,0
32,2015-04-13,2,12.5,7.5,16.74,27.15,NA,5.91,28.99,2.14,69.24,842.62,64.82,129.63,8620.65,28584.25
32,2015-04-21,2,10.7,6.9,17.85,27.26,NA,6.42,34.48,4.14,75.23,802.11,326.87,0,2,151598.61
32,2015-07-01,2,7.6,6.5,22.55,31.13,NA,7.7,24.09,1.94,69.07,1711.17,85.56,7.26,18908.38,43976.97
32,2015-08-21,2,6.1,6.4,23.1,33.15,NA,12.09,31.6,1.88,150.61,401.05,267.37,4.54,1158.6,62787.31
32,2016-07-14,1,8,7.4,22.36,29.16,1.35,6.91,19.85,2.28,112.52,2208.52,17.39,347.8,12.11,65832.36
32,2016-08-18,1,7.9,6.8,21.86,30.81,2.62,7.62,10.85,1.86,81.14,567.07,129.33,19.9,1069.48,46201.48
32,2017-04-04,2,11.4,NA,16.27,14.28,NA,4.62,29.41,3.44,107.67,1586.39,71.3,231.72,1212.08,212826.27
32,2018-01-10,2,2.8,NA,11.93,26.44,NA,7.2,71.18,12.64,116.23,1694.5,166.67,55.56,55.56,466292.72
32,2018-02-07,2,2.7,NA,13.88,26.71,NA,6.39,66.61,13.85,105.12,364.41,39.61,39.61,1711.17,105236.71
32,2018-02-23,2,5.4,NA,10.49,26.79,NA,6.65,65.97,7.28,109.34,1704.21,243.46,695.6,5703.89,695874.16
32,2018-03-09,2,6.5,NA,13.2,25.8,NA,6.23,68.25,8.5,98.84,518.54,87.17,155.56,0.4,94969.71
32,2018-03-15,2,11.1,NA,13.59,25.13,NA,6.3,68.97,5.28,93.1,1106.36,29.5,0.4,0.4,75291.3
32,2018-03-26,2,5.5,NA,13.5,25.87,NA,5.39,49.9,5.64,82.58,721.13,7.26,476.68,1283.37,104381.12
32,2018-04-09,2,33.4,NA,16.87,23.53,NA,4.2,19.28,5.71,37.95,2680.83,4.8,57.04,741.51,33225.14
32,2018-04-18,2,40.8,NA,16.08,22.52,NA,4.2,3.36,0.79,2.81,1203.16,66.84,111.4,22.28,297315.09
